customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
d75a854dd5534f42bfac3299ac2d0b33,77940,sitio novo do tocantins,TO
e18cd71e54e44b7cedb7991214b691a5,03590,sao paulo,SP
e5912280c9d8c14b4e7778df669dea07,26530,nilopolis,RJ
ff8892f7c26aa0446da53d01b18df463,45972,ibiraja,BA
076b7055bea51da430d6a6fa054e5075,11702,praia grande,SP
432aa6200ee9673be90863a912dc91dc,05124,sao paulo,SP
5b65c2693d8103d23aa910cd33d68daa,03058,sao paulo,SP
5dcc06236098340b984e6865ba850593,09581,sao caetano do sul,SP
8f24365a46f82ddd0cef7893319a40d5,13214,jundiai,SP
9475b70c3d9add279a65672fca348944,04536,sao paulo,SP
b021c4914aaf3c673e92473fb1e61010,25914,mage,RJ
b4418ae2225a81808d6c5a61f3a719ff,13480,limeira,SP
cc025521d96a3005316b61cde71907db,23087,rio de janeiro,RJ
e559969619d1a0922477a2d8cfaf50d9,02320,sao paulo,SP
0ac10a57d07e3d38b11f66283c44672b,79103,campo grande,MS
19c60787f1a478ec7345d03bc4298398,70645,brasilia,DF
1a24445f0e6006e4336ecba4ba576e4b,21321,rio de janeiro,RJ
2028c90d6c4523ae70a285c44010258a,09770,sao bernardo do campo,SP
3b92b8617254e581d164b5d213d437a2,36205,barbacena,MG
3bcd0ddf751cb9542efe9f6299fad626,71915,brasilia,DF
4ced1b9f8668a9792e5484da6d97b229,24738,sao goncalo,RJ
5e0aa142dc4760e62a74c1830cbf91b1,29845,boa esperanca,ES
672452f682b6cd65d8256f3e527bb93f,07121,guarulhos,SP
6d983c87bdeb0ca15734c8bdaa79a2ea,11070,santos,SP
7c5cd64106c9160122fd28b026cec28b,05687,sao paulo,SP
85f1c5f9eee209d9dfb0a3e155209511,97010,santa maria,RS
9565b6eb599caea334238cf517c2408b,13218,jundiai,SP
a2d8125361b16f316df65f4603b88e23,94155,gravatai,RS
d0b2f9c9f13d9048969517d02237b432,22061,rio de janeiro,RJ
d0c62583f73531eba6338b2390e7a861,13636,pirassununga,SP
2fe074ea3cc24b8fd57d29effc995f8b,01409,sao paulo,SP
5126071e8e67f61789f6ce9f3af56143,18025,sorocaba,SP
6bd33258105ef24dbf6d82bb7e3a06b2,71060,brasilia,DF
88ecb91d6d5e47ebdc2129cd046b0935,30840,belo horizonte,MG
8a3e2983c35b5d2fb78686794986f7da,03026,sao paulo,SP
929b8bad532f969fc414b7831ff3360d,95580,tres cachoeiras,RS
92b0705c6923fe44dd71b2b737687a7c,37540,santa rita do sapucai,MG
a1f6aec75e41168caba548372f245c68,23970,paraty,RJ
a5c62e7e896b7e6ed95d39714f51304a,11667,caraguatatuba,SP
b18c8cbd9616a95055ef4146f3f805e1,05407,sao paulo,SP
d3359a56d96666ac0c21bb01e7a61c95,03162,sao paulo,SP
e58043c5746b4d123edd5fe77ef48696,72821,luziania,GO
e9523749328fe82cd18a39f8611a69b9,30455,belo horizonte,MG
ef1d0f1922417f396a0aa0a03296c572,01424,sao paulo,SP
fa494e4132e6539d70a8478f1d0cf3e3,01423,sao paulo,SP
0621c2a5979d3e887ae519620cbe2926,04530,sao paulo,SP
0bf1278577a2acf8532a031d98cd517c,27264,volta redonda,RJ
13473af264dea0facd893d6516900b22,30518,belo horizonte,MG
13473af264dea0facd893d6516900b22,31140,belo horizonte,MG
3a502a4d1e63887120fdc3b323224d70,11431,guaruja,SP
3a649b3c6b379a427fa6f4a5f646a43d,09920,diadema,SP
81098a634d4eab46ab9fbd0df37e52bd,03045,sao paulo,SP
9d42d5ee226121b6dc867197ce0529cc,76230,piranhas,GO
9fe8cb705d35cf54025160f9f01b7cc4,09921,diadema,SP
a79f018f214e99a7551fd6efea6e2c4d,37062,varginha,MG
ba87a137c5191264841e0be40e53f4ed,37800,guaxupe,MG
beceaa52fb2f761e647222b3cf7ce0b2,88200,tijucas,SC
c8592d5ae5bde92205a4eedb41d9455e,35430,ponte nova,MG
ea3f9ba2162d33a56fa8ff315f2c38ce,03816,sao paulo,SP
ef3e32f1b8658891add797672f995cc5,31980,belo horizonte,MG
0178b244a5c281fb2ade54038dd4b161,12518,guaratingueta,SP
0178b244a5c281fb2ade54038dd4b161,14960,novo horizonte,SP
0f38a44168ec569a3f783ebf98d79095,28685,japuiba,RJ
149c19901ddcd1057deaabc003004a12,79090,campo grande,MS
1b5720c7b0ee7183c2eafe3dba65111b,09190,santo andre,SP
28989ef45087c96e5a4346e88216c2ba,69912,rio branco,AC
32b3af6c5548b794f1924e7dc83f9e00,85760,capanema,PR
582413ee5c9cf48218666c6fd967a221,90470,porto alegre,RS
5908f8630bbd5a8d5984b25f85588168,83005,sao jose dos pinhais,PR
6a2c39f27e5c40a4d2a0cd94aeb8c925,22723,rio de janeiro,RJ
9a6a921e2fdd2e6ba9c4fbdf24381248,40285,salvador,BA
a982bd0fec12d781fecd9f1e17cb81bf,48967,nucleo residencial pilar,BA
abfe742e782fb10f5c824fcb849e5cd1,18071,sorocaba,SP
e2439c7b04c3500e7a4aa7a208e78f70,03430,sao paulo,SP
e65862da4f9f183565831cf7e1cbb7a5,06150,osasco,SP
0c8286526be3a0fc8f50b7267db95035,84020,ponta grossa,PR
120a6e1875940fe48a44d6cf30706230,38500,monte carmelo,MG
179f496c6c02a7640d09f0843452e0fc,13240,jarinu,SP
382ad79426068e4ba6ed73491d4441cb,13310,itu,SP
51838d41add414a0b1b989b7d251d9ee,13068,campinas,SP
5c8b41ba21631ca0432de4a10a56fcf1,15910,monte alto,SP
719b758d12e3c1f243c66bf47b488be1,04364,sao paulo,SP
71bd6ff3f70090f785e26643f22c6484,44700,jacobina,BA
73601b1eec55943e90ce8d61253d5c09,31550,belo horizonte,MG
9099c659f8cd764e87a1482d258fcec9,86380,andira,PR
af51e8dd1c30737ba2dd0ece8cfa294d,13904,amparo,SP
b0f47d39f0e55621071ec1e93ca6b74d,65071,sao luis,MA
b0f47d39f0e55621071ec1e93ca6b74d,65052,sao luis,MA
ce8b665ad7a00dfee2a4fbd19dedb82a,20551,rio de janeiro,RJ
da8198ea45b815ac5588df1dc7f66661,12926,braganca paulista,SP
e38bf9a883752b0b65407a103fd7ef30,23093,rio de janeiro,RJ
ed91e2bcbc71d72c1d7871961a01d3e3,09973,diadema,SP
ed91e2bcbc71d72c1d7871961a01d3e3,08630,suzano,SP
f5344c7feb209d1e8a9de5d60ed79331,19360,santo anastacio,SP
ffe254cc039740e17dd15a5305035928,37640,extrema,MG
1d95a47c2206919e1de2f8ff91065d20,01129,sao paulo,SP
37669671d35808111ab0d229e546221f,72415,brasilia,DF
379a5698aeca26ff55abca9bc7fcaa4f,04674,sao paulo,SP
55f21db4f9a353dcee5b774f750c65a1,29240,alfredo chaves,ES
574e36a816bf7a295404e686062fc0de,12220,sao jose dos campos,SP
6aa14366984bcc5f1ea760928283d451,16301,penapolis,SP
6aa14366984bcc5f1ea760928283d451,16300,penapolis,SP
75ff587e87e047a7e00f75bbcab17c00,22753,rio de janeiro,RJ
8689b3e15d4b16cfd05ecf597a523453,35180,timoteo,MG
94aea9aae532453c72b6afbfe0eaec10,13479,americana,SP
a0b4713c96aeb3aff3b23412e63d5f75,12604,lorena,SP
bb4d84a2b45b22ed710ac8c0dec63d1a,08552,poa,SP
ed873efbae1f165689d2e836f7a45a20,03572,sao paulo,SP
ff44401d0d8f5b9c54a47374eb48c1b8,13070,campinas,SP
09d74edf20acb4f9523fb1cf19a18456,34012,nova lima,MG
09d74edf20acb4f9523fb1cf19a18456,30441,belo horizonte,MG
2f118e666b41b76a61d8cdbbc19f7735,16210,bilac,SP
429de3d8004cbe46652a0e069fc545e3,21073,rio de janeiro,RJ
557b158701bedbb76b856eb5f3af51b1,58055,joao pessoa,PB
60d2dc24e6a89bd218f646df03674e5b,06816,embu das artes,SP
73fa628b0fc190639f48da2667eb1381,74013,goiania,GO
798c34ffa9047399853eab8ca7c0b9a0,37200,lavras,MG
8614ac51282d77ed22393201f26ca405,01329,sao paulo,SP
b7737cd1c12adf6a0bc2de497ce2935d,13090,campinas,SP
c9158d089637ab443c78984d20da7fc0,05727,sao paulo,SP
cecc19ff12c206e6368dd1e9c22a848d,18300,capao bonito,SP
fda3a3eb3370c1295a4fc3f6cd3d7604,20220,rio de janeiro,RJ
0d7241c7fb49c1be6e75c9fe99e0822c,22621,rio de janeiro,RJ
1041688b50cfd8ef6df6086a1746a30c,25720,petropolis,RJ
110991b379efbcebb0d35cbd20bf9698,79550,costa rica,MS
2d14556024f4bbe01f147576097c42fe,57210,piacabucu,AL
53b30ca78efb2b7efcd3f9e461587eb2,30210,belo horizonte,MG
5b1ae94194ff6e974356063557746e47,87302,campo mourao,PR
640e0d867e85601bd8e64029df6034b5,02534,sao paulo,SP
9c760a39c48113c1450dd5b65958d7fa,96810,santa cruz do sul,RS
b56c60ed244eed72ff5640a41bf254d5,35430,ponte nova,MG
c9c6d353f4101827b3dbc83b093b2fe6,37031,varginha,MG
cde37fe3a24ad875f5ff1482fd80a43e,02531,sao paulo,SP
d01cf8c6c7c836c5dd9320585928f42b,06414,barueri,SP
eae0a83d752b1dd32697e0e7b4221656,48410,cicero dantas,BA
0b6d4f036c07e10854affe43fc4e718c,33855,ribeirao das neves,MG
1772c0fbee58b154da028487de51b74c,03687,sao paulo,SP
182053495bc94c2f41090ce8c41be266,34515,sabara,MG
359bacb2b5c52b4287667a7bc6c7bc63,87301,campo mourao,PR
3e43e6105506432c953e165fb2acf44c,11701,praia grande,SP
3e43e6105506432c953e165fb2acf44c,11700,praia grande,SP
3e43e6105506432c953e165fb2acf44c,11704,praia grande,SP
4d7b6c39aa3c7b53acb8058e4094a593,05187,sao paulo,SP
6cad2595071b142d5f90563f43558cc9,02862,sao paulo,SP
6e0d94e83bae00a64c12c9497158ee1c,88350,brusque,SC
910240400459e4edf250cddd2588bfd2,84262,telemaco borba,PR
a3cff19572a9d98802efdd6603792ce9,79813,dourados,MS
b088bc1ec6539752bf408ac1d9c694da,29800,barra de sao francisco,ES
bb99e6ae642f462d7bf05db05fc9aa11,05374,sao paulo,SP
bc98051cee7c0111167e6f40a4ed76f6,91030,porto alegre,RS
da29b8a3970adddb9ed2dc8a492065af,29027,vitoria,ES
f324fb2ff71d3fe466169a995de25315,13179,sumare,SP
0cfd915db480acd7d9a954409cabfb1c,29315,cachoeiro de itapemirim,ES
2410195f6521688005612363835a2671,09540,sao caetano do sul,SP
2410195f6521688005612363835a2671,92420,canoas,RS
2d49eaf79111ff286fe657aadbed5a28,87200,cianorte,PR
2e43e031f10de28e557c35ef668f9396,92410,canoas,RS
37545efd489b0b7c9aa20690f344271d,76847,extrema,RO
39618678c9395910a7d675df2b0af941,38195,conquista,MG
5fd82666f1e64606820d24e3fbb5d160,04363,sao paulo,SP
64df076fb557552498049bb07ed1cd5f,22610,rio de janeiro,RJ
674e552503d21cd547fdd0de0bfb9be2,88523,lages,SC
711066a7bba9951b1da0ce0f4302af23,08673,suzano,SP
7441ce776af8da3b9df3d3f3c1e13ab1,02866,sao paulo,SP
8746f1ba2e19bcf8bc03a946a0923d78,83511,almirante tamandare,PR
934e91b0e98dbbeb3649cb1091cca051,02957,sao paulo,SP
9aae8213ff9bc04cc3ce48b85f43a173,24876,itaborai,RJ
9f10a450cddebea0e7cd86f67c894d1c,97010,santa maria,RS
bd86b1862fe796149a4d2af57bd85451,48668,barra do tarrachil,BA
ccd2f7d983d761b9c7520a266bfcfc81,22240,rio de janeiro,RJ
d0bd25a13b24e8d59a11adda68bd3ecd,26050,nova iguacu,RJ
dd8c586651f9232e473ad86cf89c143f,28999,saquarema,RJ
ec7f1811826ab04a27a92197bc40c888,20551,rio de janeiro,RJ
ef6f8fd740ae1fe88a80a321306bac50,35490,entre rios de minas,MG
0361e980b28826f4d286ac144d9b319a,86716,arapongas,PR
1c98969880c8c7c522bc4677dfce9384,27123,barra do pirai,RJ
1da09dd64e235e7c2f29a4faff33535c,24020,niteroi,RJ
298c3e1a698283a45f1c94df3942bb3b,03984,sao paulo,SP
5efcc46e1fee22373a28eb2b0f26a6fc,90220,porto alegre,RS
b1a8a0800eac99ec4d83d6ca350a690e,05879,sao paulo,SP
ba77e9b6506636dcbd03e463d4786f24,95059,caxias do sul,RS
baad97a77fafd04f72a7f874dd67b37e,03589,sao paulo,SP
c17db1418a98b4a6d1dcad61cc579c70,79460,corguinho,MS
c36acb527b8f2c464abd036b879f4ec8,20250,rio de janeiro,RJ
d21fb1e8aee69c608f5c2fb5b6c28cad,04140,sao paulo,SP
d366cfc097d250c153a712cebfc7d94a,88135,palhoca,SC
ec9c7ebb2a345ccd42c46b94ecb4d319,35603,araujos,MG
0807baeeeaa1309effbd9a9dee41ab17,13054,campinas,SP
0fd39b61ec94864f92e18e5d7144bc6c,36205,barbacena,MG
13abc50b97af7425b5066e405d7cd760,07793,cajamar,SP
13abc50b97af7425b5066e405d7cd760,06533,santana de parnaiba,SP
15eb6c5aa4aa23cbdb42e119220d23ec,79830,dourados,MS
2516f43838c4892e066fec28143efa64,65073,sao luis,MA
28da99e178f274876e3052c1740c6c87,18720,paranapanema,SP
4f011f45db425dcd3be79d4c11e9ad05,85906,toledo,PR
570eb70ff97166b85ea96be3bfb65fef,31130,belo horizonte,MG
570eb70ff97166b85ea96be3bfb65fef,31930,belo horizonte,MG
5b07d855f3356e33b1434dfb5a035cd7,98803,santo angelo,RS
6832ad9ac97f82c7c5d614fb8e632e7b,21740,rio de janeiro,RJ
6e08abf5cfb67eeea9e48463da288788,13835,conchal,SP
76a0491dd70c125840fa259f00dfc351,78580,alta floresta,MT
7c67f115342d01560cd438fad6346a3c,19700,paraguacu paulista,SP
927c1b4bd2d326409fd16eeedaa9ea30,48080,alagoinhas,BA
a7657330b1c135f3acd420326e335b2c,38550,coromandel,MG
b824f6981f2ee1c30533c4138572428c,25995,teresopolis,RJ
c7fb8ec1ea35af7e89f989b6e17e2bd8,03729,sao paulo,SP
cd0e1d42225b7f4cf78a382e4f57e704,04719,sao paulo,SP
d0af5dec42f3bf160195f5bcb704fd01,11090,santos,SP
d0c8fa169b9f2995d6a1692a0e3aae32,65270,bacuri,MA
04e495a3f45df8b41be2e934bbc16961,94055,gravatai,RS
0f1bd80ed58b9d0f45dca1bb396d8ac9,81320,curitiba,PR
1ed1f7f1679bee0089061c9db1bd783a,02306,sao paulo,SP
22f6af8201369f9eb96592db3142b9c2,49700,capela,SE
39104edef5e46d7b8c61848cc95e6d97,08694,suzano,SP
5d77cf4bfc8132075fc589f355875baa,13010,campinas,SP
64fbafb2935c7a2588d6a26a9d750487,03063,sao paulo,SP
822d25972056ef51050804f1e0446f40,08490,sao paulo,SP
8f710f0d7e8dab5c8c1135e63b44de7a,13250,itatiba,SP
941c336ba35bc4cbd3c5bda62cfaa767,46550,rio do pires,BA
b434a4f306b4eb09c0d57b76f0c4684d,04433,sao paulo,SP
b64ebaf3d11b7209fe566364cc359a51,09690,sao bernardo do campo,SP
e6ae3727da5a849a77c47c7d661bd152,06765,taboao da serra,SP
e7e84072c5730f21d38aea4e37d531f0,96210,rio grande,RS
e89bf89e2621b5aeb4c181e69a8c6952,91380,porto alegre,RS
ecb43665c8c390857cabf385d918da87,91160,porto alegre,RS
ee4a5dab94b427525ea24bc30d4442fb,24220,niteroi,RJ
ee4a5dab94b427525ea24bc30d4442fb,46190,paramirim,BA
f25c83fef4ae7252feec416e7927acac,58030,joao pessoa,PB
0341bbd5c969923a0f801b9e2d10a7b8,25615,petropolis,RJ
35de25c73544f00e8adde226a4d1bdcc,05323,sao paulo,SP
4b1141303289a23d05776bd25076c2fd,22710,rio de janeiro,RJ
4b1141303289a23d05776bd25076c2fd,22241,rio de janeiro,RJ
4d1fe8b6f5e9ee044a14467c8b2832b6,71939,brasilia,DF
6bb535b0906b43e0041916897667aeed,88495,garopaba,SC
730e4b7ede33b484516435d39ab4dc49,21866,rio de janeiro,RJ
821e75291b1ad362e614c0ea79fc95a6,08572,itaquaquecetuba,SP
95828271d6bee6d5eedcd00e639d67a6,89281,sao bento do sul,SC
9abba9caa203cd4344b8c918d6ade26e,88075,florianopolis,SC
9bff77a776574edf41418ddd01bcbb4e,95890,teutonia,RS
bb656eab01a34ac497457c5a92f5bd07,18285,cesario lange,SP
c169c9937db997a267f749cdd64c161f,80210,curitiba,PR
c40388c86f0334d1d69f33fc43322a8c,45985,teixeira de freitas,BA
c4536b58064f144d0538c9cc69c2765d,86430,santo antonio da platina,PR
d83257348027bd8c59a228cc034de5e3,14790,guaira,SP
e4b98eebb8983cade8610c0def59f705,22630,rio de janeiro,RJ
eed42da7ee2f3ce26ab52758e63d855f,13276,valinhos,SP
0f0e48a91c9c285404572b095bcb373c,49048,aracaju,SE
118be57d1b7de439453a0c6625ad7934,41815,salvador,BA
12328d63390726821fdcd8e8b77f10b5,47690,coribe,BA
18f17efd50fd7e9595cc1a40205c937c,09615,sao bernardo do campo,SP
1a27a558aac4c4bfe3642b8c9bffcf4f,17730,parapua,SP
2dc7f51f05ba1b1a92608e45e55d1fe1,04728,sao paulo,SP
413c048b3543f926f2e486c53de5123f,22631,rio de janeiro,RJ
4f477c554c5bd165f95d62b409ac6425,02336,sao paulo,SP
69f2934ad8b50cc05587a94cc7d68fc9,85601,francisco beltrao,PR
70f0fca2435f0fa72fe85699630791fc,85415,cafelandia,PR
7d35f5764e668c9deade51c2fd31758a,33130,santa luzia,MG
89672d977dd21afa429505c66a1abc17,88495,garopaba,SC
ae0ef1d2e3a62b54a83dadad4db14f5d,05582,sao paulo,SP
ae0ef1d2e3a62b54a83dadad4db14f5d,18273,tatui,SP
ae4395be33e633d0c87010d59847e5ed,06233,osasco,SP
b8c5ccc844de0242c85efacf5b6a51da,28333,raposo,RJ
bf59acdae64e9900fd93e4847baa1978,08080,sao paulo,SP
bf6504419e536f7c4c2461ebb0689d48,05592,sao paulo,SP
c411c8b6dbaffd467263f87a23f2cf52,04140,sao paulo,SP
d8e4bf349af9df104faeef494ad2c6de,11410,guaruja,SP
fcd0ab79592faab19e2bf386cf69fbcd,98430,palmitinho,RS
05edb10f73fe7d03959ff26540913b3a,88036,florianopolis,SC
1e433d2aca7584032f8f56d51643e605,08461,sao paulo,SP
211aaecea827d378c879c2b2f667c89d,04104,sao paulo,SP
4191bcfd448dc07138d2951ea4d10008,28633,nova friburgo,RJ
4d98a16aebfef3772cc4d547bcae8761,88701,tubarao,SC
59268ee5dc0cd98a36ea808010826cc8,13087,campinas,SP
75b45ab225bf88fdd7f432507030a4b8,30150,belo horizonte,MG
78d79858662c99b94b69547d9f80e061,86975,mandaguari,PR
7c396fd4830fd04220f754e42b4e5bff,03149,sao paulo,SP
8d50f5eadf50201ccdcedfb9e2ac8455,04045,sao paulo,SP
8f2fa110f45a5b5592f1593842b7e87d,06700,cotia,SP
8f2fa110f45a5b5592f1593842b7e87d,05334,sao paulo,SP
9c540c186d344c460d85726b531b287b,14701,bebedouro,SP
cb06773dbb3415543b78720a3986344e,91550,porto alegre,RS
cbebce165db72a2bfba9e81a3411bdf7,51150,recife,PE
cbebce165db72a2bfba9e81a3411bdf7,01321,sao paulo,SP
cde6577300fbd06655ff162902f15b2a,89010,blumenau,SC
cef29e793e232d30250331804cdb7000,30620,belo horizonte,MG
d4bfdb188411b1d1fdd0a66e8017e8b4,06460,barueri,SP
e836a4279bd9127752d8949d46f7a5a5,52051,recife,PE
e836a4279bd9127752d8949d46f7a5a5,11310,sao vicente,SP
031e19fc630c4121f1238716f41675c3,05849,sao paulo,SP
1650819cd492bbf4b9d189c7d4126475,59080,natal,RN
23339103d82a054f9729b0554ce22e8c,17690,bastos,SP
3e3d56f9737c010ccb5b67c601a18b53,07130,guarulhos,SP
3ea4185126195c34ed9949d8e406d570,30140,belo horizonte,MG
51c2f039f08424330a6bbba4c9949d98,13348,indaiatuba,SP
5b2c2b2a8d9e890debe309928d321f20,03275,sao paulo,SP
681405a99faf3ac8afc2dc018a3f67bb,36800,carangola,MG
6b1b676621a55a12546f8eeeaa12d4a7,98787,santa rosa,RS
8816ea7c1592bcab312eae9352996067,38060,uberaba,MG
8bc3068714502a076cdc66f2a207bb20,08542,ferraz de vasconcelos,SP
9d62781deeb1060adc0f47a86d4a2ef3,20541,rio de janeiro,RJ
aaf97f99c731d8d84810ff16e6ded10d,71937,brasilia,DF
b2a35fdfe13998540dc5fdda95e35ceb,99740,barao de cotegipe,RS
b9fba7ed7a4f5761ffd6c407ad764503,13426,piracicaba,SP
cc44d1f72587f44e3af25f68f1db8cd2,45848,itabela,BA
cc44d1f72587f44e3af25f68f1db8cd2,45820,eunapolis,BA
d8f3c4f441a9b59a29f977df16724f38,09720,sao bernardo do campo,SP
e10b68125f54adc15562b1fa412e655a,12830,sao jose do barreiro,SP
ed7ecb1bd52fef9f35d06b0f09c79539,30662,belo horizonte,MG
0ffc908947e1f0c9f17647058b9a58c2,78525,matupa,MT
2a7f837de6a1999e457b8e3c5619156f,09390,maua,SP
4c116f8ddec984371284ab7bc860001a,79500,paranaiba,MS
6ddbc64bd04d40f7768ff088d94cbeb8,13091,campinas,SP
9cc5a07f169a1606fd347a56683e6ea6,21931,rio de janeiro,RJ
9dc44558922ff57d14d99f20d37f440f,18075,sorocaba,SP
a914b2be4782207abc6758095ec9e8aa,04130,sao paulo,SP
b6aa5a87f6c08e2510324edca009810f,83403,colombo,PR
b8b3c435a58aebd788a477bed8342910,95585,arroio do sal,RS
b8f77228f32fce5c13df55da21fad23b,38401,uberlandia,MG
c2b85b27ebd380c2c156e3e8773bd4c6,13670,santa rita do passa quatro,SP
ccafc1c3f270410521c3c6f3b249870f,74820,goiania,GO
f6b12abd5112545273ecbdc84f6cf35f,05054,sao paulo,SP
f7d2fc6f0a2778f53d2a6bfc27bd0e8c,35960,santa barbara,MG
13613cae6e3bfea8327a916246c96cc9,05108,sao paulo,SP
1fbd81e4d0a0cf9125ca038b43533b7f,28500,cantagalo,RJ
21421ba1bd92005a3b48e6a745e9b8bb,07043,guarulhos,SP
271d3cdd872021b1b6669ad93e8b856b,06317,carapicuiba,SP
3871b0ab0166a2f441fa762f5206cacc,07210,guarulhos,SP
3c5e1130694632f44051b23fd86ad9e2,81850,curitiba,PR
3c5e1130694632f44051b23fd86ad9e2,83322,pinhais,PR
41348c09a551501117e31f8a4149950c,28625,nova friburgo,RJ
49afeec74ee36fc6e5582ccd16111a14,01311,sao paulo,SP
615922c430abddd368735199c38e735d,27936,macae,RJ
7c927c2454a57a0e02fcaceb99750523,78630,campinapolis,MT
94a19681bf6faa3c6ce3e2df1c2d97cb,03288,sao paulo,SP
9c2014c8ebe041a98e9603375cd7bb6b,29108,vila velha,ES
b1153ed93605e954b8710b36c8c5f5e8,51020,recife,PE
fad2bf8fa1bdfc125781eb6c62b5ad81,03570,sao paulo,SP
41b4af321ed477242aebe74652fd8219,03940,sao paulo,SP
52d40ed525892e7b31fc34aa750419c9,07054,guarulhos,SP
5a494c648fde2d1ec4eb614274ea7159,44900,irece,BA
a2eb3545fdbc2c6687e8d66c78c206d6,08070,sao paulo,SP
a2eb3545fdbc2c6687e8d66c78c206d6,03827,sao paulo,SP
a5c93e7b12545f61cbf92efa2d77f1f3,16200,birigui,SP
a9e070f61d35aa13e420c8597b5ccb3d,31720,belo horizonte,MG
a9e070f61d35aa13e420c8597b5ccb3d,31744,belo horizonte,MG
b530945168f12f82a3f9be3a5e243afa,13440,saltinho,SP
e7aa3fbe88423a0132e45578023bac50,66623,belem,PA
f25c82f041560f45f4a408157ff3a5de,12954,atibaia,SP
fb4accbcbcd54672a8a8b195d9ff0ec8,64820,itaueira,PI
2b9bd15bf8e54b231c518790c55e5f92,22431,rio de janeiro,RJ
33b239671c1c878914ed922a0dacd607,05128,sao paulo,SP
4e4b787733d41ea0cb9b69a192bb285e,26572,mesquita,RJ
54b716ecf36f372ca6a585a68025e8a1,13565,sao carlos,SP
5b8a75e77489899ad9e6d57273aafd7f,86960,barbosa ferraz,PR
60863e9f13562f664b73e6f76ff85910,04828,sao paulo,SP
728a151b4593fb7ae0787158df28752a,02462,sao paulo,SP
95a3ac562ffc17755618fb67ce57ef9a,95041,caxias do sul,RS
a484d6a80277ccf24d9980cf34c47546,02242,sao paulo,SP
cd11a0920c498edb1da9ecd2d31aa599,08390,sao paulo,SP
dc591097f939fa6a57749d030d937500,02271,sao paulo,SP
f0ac405c280fab1d087b8982e7801b54,13015,campinas,SP
f92fd2c87375f957ece022972b16849b,37002,varginha,MG
f92fd2c87375f957ece022972b16849b,30285,belo horizonte,MG
fa980c101c0dcecaecd3a1b5984c6b5c,95890,teutonia,RS
05669445931c028d97b7c0637b5a2359,21012,rio de janeiro,RJ
12f5d6e1cbf93dafd9dcc19095df0b3d,82200,curitiba,PR
1c4531b533d17f3b316de441268e513c,04812,sao paulo,SP
4c112bdeac93a04155c340b65b35c232,16901,andradina,SP
50e1b12ee1e2eab6157d9c0b035136af,29110,vila velha,ES
50e1b12ee1e2eab6157d9c0b035136af,29104,vila velha,ES
57017bffe1b59c7da66267b6d3fcd44d,39440,janauba,MG
59d66d72939bc9497e19d89c61a96d5f,02435,sao paulo,SP
6d3d5771a12f5e7d00729f940bb28fd2,07220,guarulhos,SP
6d3d5771a12f5e7d00729f940bb28fd2,89707,concordia,SC
6f22857001b77949eb8110295fced3ff,11065,santos,SP
732d307839b02bc2d3a4c26b515ea2b9,07402,aruja,SP
7973a6ba9c81ecaeb3d628c33c7c7c48,85555,palmas,PR
9689908caf4de73724feed92175d867a,28991,saquarema,RJ
a31ef19138e1e8ddad1c8c30612a044d,18010,sorocaba,SP
a69d31a5f6011df99d415808d6d640b9,62930,limoeiro do norte,CE
bfcdddab5a2fe5dd1d1b8330795f4061,06774,taboao da serra,SP
c55821f6a2a59a93d4cde13a2ec14661,78665,alto boa vista,MT
d08c29302907086e8fe823369542f3ae,23900,angra dos reis,RJ
f377461b37160ea383bbb3535714ba31,37589,silvianopolis,MG
ff36be26206fffe1eb37afd54c70e18b,13057,campinas,SP
291d020953194db1b8578ff8d9959c62,16980,guaracai,SP
5709900c6ded8af6dfb28b043943368d,14801,araraquara,SP
5c77da09750b42091c93c331d544ab53,35930,joao monlevade,MG
6594a65023bcb47539aa91b0f8e98e00,24220,niteroi,RJ
6bbed249de21777c6f7d5074e6c469e9,39270,pirapora,MG
6ff62b85b8dd35a3402d54618bdafec6,08330,sao paulo,SP
7993617f039446d209d529ac9cc03f1c,47690,coribe,BA
83915016a26b0ca42e3caf1070664d1f,12422,pindamonhangaba,SP
98e3117841a2431959d17808f04bf23c,13212,jundiai,SP
9d4dad0a5382a8d234d0ad979dc594f2,13617,leme,SP
acd7af4da419afee85373166387d5799,20710,rio de janeiro,RJ
ae20947231d4d44dde1680a7ab14d90a,22080,rio de janeiro,RJ
b5b46581465f851df3529a30d2503f59,28470,santo antonio de padua,RJ
d7e0432688bbd72d3567568903f6117c,12120,tremembe,SP
3c555d15cca5369965d1759ad9530a66,22245,rio de janeiro,RJ
68519bc41532d0f1a6613d278f86a5bd,88370,navegantes,SC
743b6b21edcc4f0a9be82e591187e0a8,01329,sao paulo,SP
87c907fa30dd1bd3709c84b912b50c7f,30170,belo horizonte,MG
8e31f8c64b847de447636be1ced917f2,81130,curitiba,PR
a1bb96820529725c3c79a77c69e7e792,02730,sao paulo,SP
b9bab1d3bf90360ff3942299971001ef,13087,campinas,SP
c968cdb924339d7a42e0c448153b72cc,21050,rio de janeiro,RJ
e0c99ffdcd8891130985ac90cd2d8eec,35530,claudio,MG
16bd767d18bf82bb09fc51520f7ea5ab,07011,guarulhos,SP
16bd767d18bf82bb09fc51520f7ea5ab,07132,guarulhos,SP
28aea3e12549a3611bbd8d4e3310e4fa,22070,rio de janeiro,RJ
